Image,Energy (eV)
0,-1200.1326904296875
1,-1200.012451171875
2,-1198.994873046875
3,-1198.60009765625
4,-1198.655517578125
5,-1198.5723876953125
6,-1199.04052734375
7,-1199.7972412109375
8,-1200.1275634765625

Migration Barrier,1.560302734375
