Image,Energy (eV)
0,-1145.430419921875
1,-1145.1973876953125
2,-1145.1455078125
3,-1144.6214599609375
4,-1143.7977294921875
5,-1144.4864501953125
6,-1145.308349609375
7,-1145.5791015625
8,-1145.822998046875

Migration Barrier,2.0252685546875
