Image,Energy (eV)
0,-1160.7915251875747
1,-1160.9040937525763
2,-1160.9638540334433
3,-1160.2412192474308
4,-1159.5970372933828
5,-1160.4944644080483
6,-1160.9083357924778
7,-1160.936205091942
8,-1160.8809861717127

Migration Barrier,1.3668167400605853
