Image,Energy (eV)
0,-1652.043212890625
1,-1651.9501953125
2,-1651.4345703125
3,-1650.492431640625
4,-1649.7052001953125
5,-1650.4130859375
6,-1651.3848876953125
7,-1651.9307861328125
8,-1652.0428466796875

Migration Barrier,2.3380126953125
