Image,Energy (eV)
0,-1203.9073165846103
1,-1203.6991084327435
2,-1203.2419380820234
3,-1203.4163788618641
4,-1203.7281220046111
5,-1203.5779497562596
6,-1203.0759275382452
7,-1203.5569722780358
8,-1203.9073165827024

Migration Barrier,0.831389046365075
