Image,Energy (eV)
0,-883.091796875
1,-883.0634765625
2,-882.8310546875
3,-882.1629028320312
4,-881.6654663085938
5,-882.1572875976562
6,-882.8268432617188
7,-883.0535278320312
8,-883.0897827148438

Migration Barrier,1.42633056640625
