Image,Energy (eV)
0,-1174.3299141537543
1,-1174.069451241625
2,-1173.749765933046
3,-1172.8679170180806
4,-1172.5951697317946
5,-1173.4783635791039
6,-1173.8289551956743
7,-1173.9380682805515
8,-1173.9949358607325

Migration Barrier,1.7347444219597037
