Image,Energy (eV)
0,-1130.2479917642006
1,-1130.0914472603945
2,-1129.947707474711
3,-1129.5756890906734
4,-1129.2302472178485
5,-1129.2320012350608
6,-1129.6753760948677
7,-1129.8134117231914
8,-1130.0627036447358

Migration Barrier,1.0177445463521053
