Image,Energy (eV)
0,-828.3838958258752
1,-828.2171025780913
2,-827.6997588545274
3,-828.1926077145081
4,-828.5072103171168
5,-828.2883585569181
6,-827.698142592239
7,-828.2177445543306
8,-828.3838958627405

Migration Barrier (eV),0.8090677248777638
