Image,Energy (eV)
0,-559.333984375
1,-559.242919921875
2,-558.9576416015625
3,-558.3428344726562
4,-557.9917602539062
5,-558.337158203125
6,-558.9578247070312
7,-559.2426147460938
8,-559.3365478515625

Migration Barrier (eV),1.34478759765625
