Image,Energy (eV)
0,-1165.99560546875
1,-1165.7171630859375
2,-1165.39599609375
3,-1164.5885009765625
4,-1163.7396240234375
5,-1164.541748046875
6,-1165.2960205078125
7,-1165.6392822265625
8,-1165.91455078125

Migration Barrier,2.2559814453125
