Image,Energy (eV)
0,-856.9198516449671
1,-856.8213520001151
2,-856.5391628533894
3,-855.9484286773197
4,-855.2807495591086
5,-855.8125460298231
6,-856.438469026238
7,-856.7870145175929
8,-856.8827056598133

Migration Barrier,1.6391020858585534
