Image,Energy (eV)
0,-344.6655578613281
1,-344.4672546386719
2,-344.0055847167969
3,-343.93310546875
4,-344.26141357421875
5,-343.87579345703125
6,-343.8098449707031
7,-344.393798828125
8,-344.6646728515625

Migration Barrier,0.855712890625
