Image,Energy (eV)
0,-713.1056518554688
1,-712.3834228515625
2,-710.7564086914062
3,-709.3007202148438
4,-708.9532470703125
5,-709.2978515625
6,-710.7447509765625
7,-712.381591796875
8,-713.1019287109375

Migration Barrier,4.15240478515625
