Image,Energy (eV)
0,-1347.7706298828125
1,-1347.531494140625
2,-1346.690185546875
3,-1346.6822509765625
4,-1346.747314453125
5,-1346.701171875
6,-1346.683837890625
7,-1347.5009765625
8,-1347.7677001953125

Migration Barrier,1.08837890625
