Image,Energy (eV)
0,-1158.1285036329625
1,-1158.1565392945286
2,-1158.2841456241679
3,-1158.1186621338195
4,-1156.97204415283
5,-1157.3195280690024
6,-1158.3576772167103
7,-1158.7880363667045
8,-1159.06797037498

Migration Barrier,2.0959262221499557
