Image,Energy (eV)
0,-946.0202015028168
1,-945.9843094210457
2,-945.8884609079395
3,-945.700313928035
4,-945.6041449446916
5,-945.7002996952239
6,-945.8884300384842
7,-945.9842857337213
8,-946.0202032157301

Migration Barrier,0.416058271038537
