Image,Energy (eV)
0,-861.1444349580694
1,-860.7474995878488
2,-859.6549669380662
3,-859.6548030654101
4,-860.2951352104196
5,-859.3454004833859
6,-859.7295148749478
7,-860.8253598791625
8,-861.144434962418

Migration Barrier,1.799034479032116
