Image,Energy (eV)
0,-1240.6634790755706
1,-1240.8082596211052
2,-1240.7973144397965
3,-1239.8716510087645
4,-1239.4680737258575
5,-1239.9428924199606
6,-1240.7505964748013
7,-1240.744757723782
8,-1240.6024725037507

Migration Barrier,1.3401858952477141
