Image,Energy (eV)
0,-498.461669921875
1,-498.8208923339844
2,-498.3931579589844
3,-497.9750671386719
4,-497.8856506347656
5,-497.97442626953125
6,-498.391845703125
7,-498.8217468261719
8,-498.46063232421875

Migration Barrier,0.93609619140625
