Image,Energy (eV)
0,-1859.8413973622912
1,-1859.5220227622665
2,-1859.4354074520475
3,-1859.1195754797402
4,-1858.9611908556362
5,-1858.6689019566738
6,-1859.0416138538521
7,-1859.6356620514578
8,-1859.878522069986

Migration Barrier,1.2096201133122122
