Image,Energy (eV)
0,-847.2485054369338
1,-847.0716225998666
2,-846.3948745550838
3,-846.075613502752
4,-846.8954748604704
5,-846.7658858613656
6,-846.8911313198223
7,-846.7873848934935
8,-846.8708342064065

Migration Barrier,1.1728919341817345
