Image,Energy (eV)
0,-926.7754475978694
1,-926.6919144859743
2,-926.3643917733216
3,-925.9993513275174
4,-925.8798527790539
5,-925.9597712509651
6,-926.2862431866413
7,-926.5834290818564
8,-926.6614030844787

Migration Barrier,0.8955948188155389
