Image,Energy (eV)
0,-859.9334716796875
1,-860.0582885742188
2,-859.9209594726562
3,-858.85888671875
4,-857.9426879882812
5,-858.8585205078125
6,-859.9202270507812
7,-860.0593872070312
8,-859.9309692382812

Migration Barrier (eV),2.11669921875
