Image,Energy (eV)
0,-1164.730168752504
1,-1164.673549624657
2,-1164.0472255883556
3,-1162.7419881939893
4,-1161.9619799441189
5,-1162.6240417553784
6,-1163.8389929780103
7,-1164.6050289480236
8,-1164.7301685436942

Migration Barrier,2.768188808385048
