Image,Energy (eV)
0,-2105.850830078125
1,-2105.78271484375
2,-2105.489990234375
3,-2105.47705078125
4,-2105.86962890625
5,-2106.138427734375
6,-2106.15185546875
7,-2106.171142578125
8,-2106.21728515625

Migration Barrier,0.740234375
