Image,Energy (eV)
0,-1155.1695268754047
1,-1155.1697979445817
2,-1154.867027280869
3,-1154.1898963022222
4,-1153.9412246560807
5,-1154.3960029431832
6,-1154.957261752256
7,-1154.9211910597883
8,-1154.7880127433841

Migration Barrier,1.228573288500911
