Image,Energy (eV)
0,-1179.5636772780363
1,-1179.5433655827728
2,-1179.4020454671847
3,-1178.886996593127
4,-1178.1927415267874
5,-1178.7904005053715
6,-1179.35479474178
7,-1179.5076321192391
8,-1179.5079513024818

Migration Barrier,1.3709357512489078
