Image,Energy (eV)
0,-1198.4972103446926
1,-1198.4241115132918
2,-1198.5066685295176
3,-1198.7797412541677
4,-1198.8964559773794
5,-1198.844331737182
6,-1198.6342215244626
7,-1198.5312440975995
8,-1198.585022754142

Migration Barrier,0.47234446408765507
