Image,Energy (eV)
0,-831.8001708984375
1,-831.6541748046875
2,-831.322998046875
3,-830.88427734375
4,-830.3988647460938
5,-830.8836669921875
6,-831.314453125
7,-831.6542358398438
8,-831.7989501953125

Migration Barrier,1.40130615234375
