Image,Energy (eV)
0,-652.5908203125
1,-651.9424438476562
2,-650.48486328125
3,-649.1449584960938
4,-648.8665161132812
5,-649.1471557617188
6,-650.4909057617188
7,-651.9429931640625
8,-652.5947875976562

Migration Barrier,3.728271484375
