Image,Energy (eV)
0,-1153.96435546875
1,-1153.8818359375
2,-1153.5997314453125
3,-1152.8388671875
4,-1152.142333984375
5,-1152.9552001953125
6,-1153.65087890625
7,-1153.87255859375
8,-1154.0177001953125

Migration Barrier,1.8753662109375
