Image,Energy (eV)
0,-2131.65881359202
1,-2131.1703368923336
2,-2130.1818603536426
3,-2129.338832748131
4,-2128.76276537755
5,-2129.3368196149827
6,-2130.1778758459936
7,-2131.167128176802
8,-2131.656060177303

Migration Barrier,2.8960482144702837
