Image,Energy (eV)
0,-1584.701171875
1,-1584.63232421875
2,-1584.6663818359375
3,-1584.22998046875
4,-1583.1812744140625
5,-1584.178955078125
6,-1584.6044921875
7,-1584.6185302734375
8,-1584.6781005859375

Migration Barrier (eV),1.5198974609375
