Image,Energy (eV)
0,-2110.628173828125
1,-2110.478515625
2,-2110.1669921875
3,-2109.7861328125
4,-2109.869140625
5,-2109.765625
6,-2110.1630859375
7,-2110.486328125
8,-2110.637939453125

Migration Barrier,0.872314453125
