Image,Energy (eV)
0,-1164.3878367651328
1,-1164.449186588932
2,-1164.338626003752
3,-1163.7854841547262
4,-1163.0535637907592
5,-1163.7854837338411
6,-1164.3386258244564
7,-1164.4491866832284
8,-1164.3878368095973

Migration Barrier,1.3956228924691914
