Image,Energy (eV)
0,-1761.2120361328125
1,-1761.0238037109375
2,-1760.4171142578125
3,-1760.0350341796875
4,-1760.0284423828125
5,-1760.109375
6,-1760.4056396484375
7,-1761.004150390625
8,-1761.2218017578125

Migration Barrier,1.193359375
