Image,Energy (eV)
0,-611.48193359375
1,-611.1666870117188
2,-610.4922485351562
3,-610.5575561523438
4,-611.0040283203125
5,-611.1350708007812
6,-610.8464965820312
7,-611.0040283203125
8,-611.479248046875

Migration Barrier,0.98968505859375
