Image,Energy (eV)
0,-599.8828125
1,-599.7362670898438
2,-599.5359497070312
3,-598.6170654296875
4,-598.266357421875
5,-598.5149536132812
6,-599.1812133789062
7,-599.7491455078125
8,-599.8888549804688

Migration Barrier,1.62249755859375
