Image,Energy (eV)
0,-377.9391174316406
1,-377.23980712890625
2,-376.3055725097656
3,-375.0268859863281
4,-374.48675537109375
5,-375.5745849609375
6,-376.2904357910156
7,-377.08575439453125
8,-377.94024658203125

Migration Barrier,3.4534912109375
