Image,Energy (eV)
0,-837.9890383095025
1,-837.6629130639343
2,-836.7632544152195
3,-836.5892805782212
4,-837.0142596721262
5,-836.192966659502
6,-836.7468486331566
7,-837.7274025156798
8,-837.9890383003494

Migration Barrier,1.7960716500004992
