Image,Energy (eV)
0,-1164.730168543692
1,-1164.2615975888757
2,-1163.8252634965581
3,-1163.415050330173
4,-1163.8203500917184
5,-1164.3229658813434
6,-1164.5266715171797
7,-1164.7091441426173
8,-1164.982599959621

Migration Barrier,1.5675496294479672
