Image,Energy (eV)
0,-241.1883544921875
1,-241.10133361816406
2,-240.916748046875
3,-240.66769409179688
4,-240.40509033203125
5,-240.490966796875
6,-240.73826599121094
7,-241.10769653320312
8,-241.27972412109375

Migration Barrier,0.8746337890625
