Image,Energy (eV)
0,-1871.4517588295255
1,-1871.2269164286508
2,-1870.7228174249012
3,-1869.7939628243266
4,-1869.020670572296
5,-1869.7927701715828
6,-1870.7223997663473
7,-1871.2268984164302
8,-1871.4517588274587

Migration Barrier,2.431088257229476
