Image,Energy (eV)
0,-1039.4923095703125
1,-1039.670654296875
2,-1038.999267578125
3,-1037.5126953125
4,-1036.3970947265625
5,-1037.076171875
6,-1038.2489013671875
7,-1039.2347412109375
8,-1039.49072265625

Migration Barrier (eV),3.2735595703125
