Image,Energy (eV)
0,-261.0125677723771
1,-260.9304772416993
2,-260.69533003056523
3,-260.02694526901104
4,-259.487063094974
5,-259.50337943653284
6,-260.2408457244078
7,-260.56515464243665
8,-260.71003246047684

Migration Barrier (eV),1.5255046774030916
