Image,Energy (eV)
0,-319.9305725097656
1,-319.8690185546875
2,-319.6410827636719
3,-319.1618347167969
4,-318.7754211425781
5,-318.76361083984375
6,-319.0763854980469
7,-319.7874755859375
8,-320.045166015625

Migration Barrier,1.28155517578125
