Image,Energy (eV)
0,-2127.068184693046
1,-2127.0323573404403
2,-2126.842017927598
3,-2126.592860740329
4,-2126.9633550437106
5,-2127.35331542473
6,-2127.493431844261
7,-2127.4395652465623
8,-2127.4206745252704

Migration Barrier,0.9005711039321795
