Image,Energy (eV)
0,-243.29675853502044
1,-243.22505097404562
2,-243.03409711202252
3,-242.8154843088165
4,-242.45658580004255
5,-242.1884087152724
6,-242.64008257460904
7,-243.09910120945116
8,-243.29670749135158

Migration Barrier,1.1083498197480424
