Image,Energy (eV)
0,-1149.8233371179288
1,-1149.7438658733977
2,-1149.6212366652617
3,-1149.7355396864716
4,-1149.9161741926666
5,-1149.653237543896
6,-1149.392980364919
7,-1149.4537692666495
8,-1149.4932871916305

Migration Barrier,0.5231938277477184
