Image,Energy (eV)
0,-417.857177734375
1,-417.6029968261719
2,-416.43939208984375
3,-416.42474365234375
4,-416.7432861328125
5,-416.386474609375
6,-416.3077697753906
7,-417.5586853027344
8,-417.85577392578125

Migration Barrier,1.549407958984375
