Image,Energy (eV)
0,-1150.210050661502
1,-1149.941990009356
2,-1149.0903323690166
3,-1148.0726847388742
4,-1147.754679665722
5,-1148.0687325155982
6,-1149.0832990208987
7,-1149.9388526197413
8,-1150.2100506467104

Migration Barrier (eV),2.4553709957799583
