Image,Energy (eV)
0,-880.7469614767077
1,-880.5494652350751
2,-880.0629293156544
3,-879.559945679006
4,-879.1729248163334
5,-879.5599453052146
6,-880.0629288953951
7,-880.5494648699503
8,-880.7469615820295

Migration Barrier,1.5740367656960643
