Image,Energy (eV)
0,-1702.238037109375
1,-1702.076904296875
2,-1701.5113525390625
3,-1700.5009765625
4,-1699.806396484375
5,-1700.4647216796875
6,-1701.462890625
7,-1702.0653076171875
8,-1702.2296142578125

Migration Barrier,2.431640625
