Image,Energy (eV)
0,-315.32149337859994
1,-315.13402109811744
2,-315.0386452534836
3,-314.92775554510933
4,-314.60158843873273
5,-314.2498913470828
6,-314.65586169831215
7,-315.0657824197844
8,-315.3214912972016

Migration Barrier,1.071602031517159
