Image,Energy (eV)
0,-586.9996337890625
1,-587.0573120117188
2,-587.3456420898438
3,-586.9274291992188
4,-586.8104248046875
5,-586.9388427734375
6,-587.3486328125
7,-587.0429077148438
8,-586.9956665039062

Migration Barrier,0.5382080078125
