Image,Energy (eV)
0,-588.8429565429688
1,-588.5267333984375
2,-588.04736328125
3,-588.4354248046875
4,-588.6544189453125
5,-588.3858642578125
6,-587.8092041015625
7,-587.9256591796875
8,-588.1412353515625

Migration Barrier,1.03375244140625
