Image,Energy (eV)
0,-1669.4154748562128
1,-1669.3740327119158
2,-1669.0484707259352
3,-1668.217697460911
4,-1667.2327726236551
5,-1668.0642722177538
6,-1668.9566727888869
7,-1669.3524404696018
8,-1669.4154748809271

Migration Barrier,2.1827022572720125
