Image,Energy (eV)
0,-255.4358673095703
1,-255.1934051513672
2,-254.81292724609375
3,-254.70774841308594
4,-254.86410522460938
5,-254.2587890625
6,-254.3539276123047
7,-255.02796936035156
8,-255.43385314941406

Migration Barrier,1.1770782470703125
