Image,Energy (eV)
0,-848.9034121277182
1,-848.7287528700006
2,-848.5657869279073
3,-848.2488222655443
4,-847.5533281875688
5,-848.2488142334877
6,-848.5657929728443
7,-848.7287458162177
8,-848.9034109459812

Migration Barrier,1.350083940149375
