Image,Energy (eV)
0,-1084.1126708984375
1,-1083.750244140625
2,-1082.7005615234375
3,-1081.369140625
4,-1080.3521728515625
5,-1081.3673095703125
6,-1082.6971435546875
7,-1083.745361328125
8,-1084.1124267578125

Migration Barrier,3.760498046875
