Image,Energy (eV)
0,-379.31831012262154
1,-379.20744760778257
2,-379.0193591126033
3,-378.9008063098671
4,-378.9590829612012
5,-379.1918673456655
6,-379.73780879148035
7,-379.9905613739048
8,-380.04745620249594

Migration Barrier,1.1466498926288295
