Image,Energy (eV)
0,-1298.5028076171875
1,-1298.3553466796875
2,-1298.2178955078125
3,-1297.920654296875
4,-1297.384033203125
5,-1297.3984375
6,-1297.9266357421875
7,-1298.2264404296875
8,-1298.504150390625

Migration Barrier,1.1201171875
