Image,Energy (eV)
0,-1154.121826171875
1,-1153.81982421875
2,-1152.955078125
3,-1151.897705078125
4,-1151.5340576171875
5,-1151.913818359375
6,-1152.9803466796875
7,-1153.825927734375
8,-1154.1199951171875

Migration Barrier (eV),2.5877685546875
